fund_code,transaction_date,apply_amt,redeem_amt,uv_key_page_1,uv_key_page_2,uv_key_page_3
164402,20240726,5868.206546,24909.088179,14367.154645,2401.0,39501.801453
164906,20240726,10633.991082,13241.890555,38882.265611,2401.0,47379.160827
166016,20240726,64391.507314,149237.867324,8421.871128,4308.350938,11662.954871
168204,20240726,7708.861003,18253.138822,12527.620629,2401.0,37457.403817
530028,20240726,35683.454267,27648.447125,11118.300214,5150.411056,8510.880839
000086,20240727,1728.38285,1349.977361,6152.829938,4075.230268,3757.338445
000192,20240727,4069.444897,3572.56201,3471.94223,2629.882113,3066.45355
000385,20240727,2036.369258,2482.955363,2516.147483,2425.72492,2546.523812
000402,20240727,2079.642208,1970.977052,2940.003247,2525.331024,2779.644483
000965,20240727,1358.631301,1451.740823,2500.606105,2401.0,2547.230239
001016,20240727,1475.94682,1390.586856,4300.580249,2401.0,3138.509029
001316,20240727,2243.689599,3604.289276,5969.159107,3305.22563,4103.487319
001338,20240727,2775.101275,2927.264312,5616.652397,3315.822024,4860.069858
001407,20240727,1354.312323,1349.977361,2473.761906,2413.715673,2506.963941
001480,20240727,1558.761294,1562.402825,4862.895563,2401.0,6180.380563
050027,20240727,17799.44327,7831.715141,9446.895651,4441.865504,5899.929332
100050,20240727,1892.488763,1639.983319,4017.303314,2793.066582,3498.080003
160717,20240727,1399.124998,1423.221104,2971.086003,2401.0,2752.800284
161024,20240727,2375.471321,2593.477562,7045.046321,2401.0,7531.067597
161028,20240727,2438.347677,6696.400269,27652.913569,2401.0,28117.742057
164402,20240727,1889.731672,1956.687715,9425.702863,2401.0,12267.655761
164906,20240727,2231.555117,2984.124281,21752.134907,2401.0,15094.773707
166016,20240727,13787.052245,7759.244159,5534.706949,3415.428129,6328.023654
168204,20240727,2537.142665,1885.620773,7880.042176,2401.0,12565.061222
530028,20240727,18245.181131,17565.323648,8401.384766,4596.572858,4637.545582
000086,20240728,2451.936538,1349.977361,4492.021769,3382.93252,3120.848373
000192,20240728,2993.859307,2487.132316,2931.526131,2535.220992,2723.836807
000385,20240728,1813.847991,2090.745564,2454.688397,2412.30282,2469.523349
000402,20240728,1634.827748,2052.276782,2673.680542,2472.349054,2610.102177
000965,20240728,1372.462595,1454.69472,2457.514102,2401.0,2477.294038
001016,20240728,1354.618643,2127.326687,3576.493319,2401.0,2773.286646
001316,20240728,2992.813009,4213.384347,3979.156295,2836.865011,3239.527987
001338,20240728,2076.12444,3645.547769,3947.367112,2859.470651,3535.520595
001407,20240728,1349.977361,1571.51329,2432.082756,2406.65141,2453.275544
001480,20240728,1367.273861,1420.74053,3376.574684,2401.0,3880.963043
050027,20240728,6291.814695,6931.873862,6128.811445,3519.979217,4342.965826
100050,20240728,1643.800037,1630.039944,3262.840054,2611.515029,3025.480826
160717,20240728,1405.193946,1512.189166,2683.570509,2401.0,2583.964405
161024,20240728,1518.452211,1955.70124,4315.415201,2401.0,4902.455434
161028,20240728,1958.120095,3171.263909,13664.260503,2401.0,14385.521728
164402,20240728,1819.269891,2220.145984,5148.998204,2401.0,6808.39352
164906,20240728,1654.992639,2548.090884,11556.284503,2401.0,8136.474914
166016,20240728,19351.546906,7467.572708,4173.42352,2931.526131,4440.452651
168204,20240728,1791.098487,2298.725578,4789.42723,2401.0,7365.057423
530028,20240728,6913.805901,13185.664791,5705.662107,3811.733268,3597.686107
000086,20240729,2528.789897,1385.595743,7335.38752,4397.360649,5962.094844
000192,20240729,10888.951036,8008.150337,3897.210847,2688.515493,4479.306096
000385,20240729,3029.463437,3035.882596,2555.707354,2427.137772,2786.708745
000402,20240729,3192.314758,6425.956913,3122.261225,2542.991681,3318.647729
000965,20240729,1527.043132,1961.675686,2533.101713,2401.0,2864.415635
001016,20240729,3062.438088,2984.238291,5004.887244,2401.0,5261.319981
001316,20240729,5717.265807,8463.156186,6660.044002,3239.527987,7193.395839
001338,20240729,12062.216662,11602.811098,6830.292734,3396.354619,9586.061627
001407,20240729,1421.438405,1384.321806,2506.257515,2416.541378,2640.478507
001480,20240729,3236.890148,2830.478254,6417.739791,2401.0,16251.193516
050027,20240729,30854.94938,30365.771185,11314.686718,4694.059683,10308.735704
100050,20240729,8446.245497,2230.414047,4982.281603,2967.553871,4864.308415
160717,20240729,1871.711775,2244.537517,3209.858083,2401.0,3452.162295
161024,20240729,5706.990537,14288.768669,8913.543814,2401.0,21480.160792
161028,20240729,21809.126189,20749.299271,39409.259611,2401.0,92729.6083
164402,20240729,8135.311369,28909.659224,12302.270648,2401.0,37100.658549
164906,20240729,8010.418065,9541.643438,32065.252072,2401.0,44244.747452
166016,20240729,94183.050918,129911.491996,8397.852635,4191.084177,11782.340911
168204,20240729,6079.168636,11298.162286,10368.781938,2401.0,35238.518893
530028,20240729,24421.533156,44910.830999,9554.978871,4672.866895,8141.419898
000086,20240730,5067.552299,1349.977361,8567.39494,5151.117482,6255.261748
000192,20240730,14540.092998,8446.076,4304.818807,2770.460941,4655.912665
000385,20240730,2896.976687,2859.399715,2598.799357,2444.092003,2801.543697
000402,20240730,4201.207004,4879.620348,3297.454941,2611.515029,3454.281574
000965,20240730,1503.525526,1799.117734,2579.725847,2401.0,2919.516885
001016,20240730,3166.655193,2150.082911,5387.770284,2401.0,5246.485029
001316,20240730,5247.517888,14030.488568,7899.822112,3560.951941,7466.782807
001338,20240730,6522.722055,26413.324672,7733.105512,3636.539552,10043.825852
001407,20240730,1447.525559,1399.349116,2518.266761,2425.018493,2659.552016
001480,20240730,3876.813793,2364.987052,7341.03893,2401.0,16752.75617
050027,20240730,42961.92348,22832.236517,13842.279924,5668.927941,10969.24427
100050,20240730,9345.372212,2143.920382,5386.357431,3190.078147,5069.878461
160717,20240730,1691.60492,3973.398709,3385.758225,2401.0,3513.621381
161024,20240730,4264.87216,8456.676284,10262.11157,2401.0,21403.866754
161028,20240730,20064.948383,20107.322263,48209.211698,2401.0,92260.541255
164402,20240730,4762.781404,13221.326631,14177.832404,2401.0,36688.812032
164906,20240730,9803.104318,14605.282653,39033.440833,2401.0,45510.663334
166016,20240730,71029.177652,147779.083401,8691.725965,4525.223804,12387.748227
168204,20240730,8023.051608,28756.756697,12227.389463,2401.0,36342.663158
530028,20240730,42728.674481,63797.764729,11652.358476,5488.082815,8688.193833
000086,20240731,4023.14468,1379.27553,9042.819822,5269.797096,6795.677847
000192,20240731,13245.669938,6932.21096,4447.516914,2803.662976,5072.704166
000385,20240731,2839.453035,3180.383749,2632.001391,2430.669903,2949.186788
000402,20240731,5103.672669,5577.018336,3428.143802,2616.460013,3644.310241
000965,20240731,1510.872963,1723.007063,2616.460013,2401.0,3124.380504
001016,20240731,3060.520355,3498.770273,6312.482276,2401.0,6348.510016
001316,20240731,5966.875495,9475.231433,9314.793938,3702.943622,9289.362592
001338,20240731,17564.349853,22086.783032,8672.652455,3878.843764,11882.653442
001407,20240731,1364.965494,1554.025997,2518.266761,2422.899214,2687.102641
001480,20240731,4515.053956,3952.038615,9204.591439,2401.0,22123.715127
050027,20240731,53299.748492,29284.683335,14463.228618,5526.229834,12490.886463
100050,20240731,9922.776648,1513.389192,5791.846112,3219.748051,5476.073568
160717,20240731,2056.511227,1573.116956,3720.604279,2401.0,3818.797531
161024,20240731,5749.586095,11898.859669,12860.347404,2401.0,27456.527065
161028,20240731,16123.88559,31581.936142,62083.423708,2401.0,123436.545552
164402,20240731,8414.12077,19218.578433,17695.128819,2401.0,47978.916733
164906,20240731,9996.396558,9686.121724,52004.840065,2401.0,62755.235094
166016,20240731,57010.850518,150966.027607,8750.359345,4432.681962,12728.952117
168204,20240731,8644.481545,19116.911479,13753.270213,2401.0,45261.29486
530028,20240731,29670.044813,52966.459938,12100.232734,5401.898809,9736.530423
000086,20240801,4981.439352,1358.426853,9428.528568,5447.110091,6703.842431
000192,20240801,9380.191281,13973.904194,4600.811415,2801.543697,4890.446187
000385,20240801,3729.042128,4145.443076,2670.854836,2437.734166,2909.626917
000402,20240801,3453.193561,5344.626522,3486.777182,2615.047161,3521.39207
000965,20240801,1574.110041,1626.848166,2644.717064,2401.0,3031.132236
001016,20240801,3643.007156,2147.542568,6449.528973,2401.0,5829.993131
001316,20240801,8494.375611,12418.549986,10010.623817,3985.514131,8469.201688
001338,20240801,4637.006693,10180.550535,8956.635817,4094.303777,11190.355694
001407,20240801,1387.149664,1382.281989,2528.156729,2424.312067,2651.074901
001480,20240801,3348.070232,3028.037397,9169.976552,2401.0,19818.646197
050027,20240801,40379.380828,31678.498245,15577.969278,5731.093453,12074.801388
100050,20240801,11855.686097,3958.347231,6059.58167,3320.060582,5543.89049
160717,20240801,1560.109304,1533.873515,3701.530769,2401.0,3645.723094
161024,20240801,4457.332467,15965.109839,13796.362216,2401.0,25707.415612
161028,20240801,13333.446915,19146.931311,68432.783053,2401.0,113093.758484
164402,20240801,5546.849923,19576.528535,18648.804288,2401.0,44369.784903
164906,20240801,10904.243646,6861.559307,53018.561768,2401.0,55339.172076
166016,20240801,75651.750686,118976.165932,9033.636281,4567.609381,13180.358506
168204,20240801,7523.980107,7771.002907,14768.404768,2401.0,42138.184305
530028,20240801,37519.437314,38137.831585,13162.697849,5765.001914,9309.142528
000086,20240802,4358.739488,1858.686784,8505.229428,5038.089279,6115.389346
000192,20240802,10879.10975,9122.676896,4216.515523,2753.50671,4571.847938
000385,20240802,2895.271205,3573.108649,2586.083684,2431.37633,2791.653729
000402,20240802,3747.380536,3398.128754,3298.161367,2586.083684,3393.528914
000965,20240802,1528.016493,1578.8332,2567.716601,2401.0,2872.892751
001016,20240802,2238.912253,1784.03239,5322.07264,2401.0,5228.824372
001316,20240802,5145.351438,15377.673107,7635.618686,3361.739732,7283.111975
001338,20240802,4000.244265,15138.087694,7388.36949,3578.612598,9677.190616
001407,20240802,1402.482264,1913.613523,2506.963941,2414.422099,2627.056407
001480,20240802,10044.028259,3845.650181,7182.799445,2401.0,16882.738605
050027,20240802,27307.372653,31524.487973,13354.845795,5274.035654,10798.995538
100050,20240802,12952.456053,3878.346798,6002.361142,3397.767472,5572.853968
160717,20240802,2444.09302,1517.36549,3331.363402,2401.0,3464.877968
161024,20240802,2942.201834,7286.817017,10109.523495,2401.0,20991.313811
161028,20240802,16052.381521,16778.517818,45146.853803,2401.0,91660.078923
164402,20240802,4692.498223,6440.233137,13609.159254,2401.0,36310.167549
164906,20240802,12022.681371,11350.640692,38762.879571,2401.0,45942.289787
166016,20240802,92640.641775,36636.002838,8671.239603,4406.54419,12833.503206
168204,20240802,5662.39125,4994.954844,11630.459262,2401.0,35674.383903
530028,20240802,26823.658569,77037.032231,11222.144876,5115.796169,8415.513292
000086,20240803,2511.488411,1349.977361,6245.37178,4174.836372,3861.183107
000192,20240803,4302.500231,2010.178064,3459.932984,2599.505783,3109.545552
000385,20240803,1988.643813,2683.730452,2499.899678,2419.367083,2543.698107
000402,20240803,2831.695078,3057.182217,2942.122525,2523.918172,2797.305139
000965,20240803,1368.788335,1480.648845,2491.422563,2401.0,2550.055944
001016,20240803,1371.83072,1638.901096,4080.175252,2401.0,3080.582075
001316,20240803,2440.32507,7235.627233,5591.221051,3081.994928,4061.101742
001338,20240803,2130.215398,3408.531147,5077.64915,3144.16044,4563.370823
001407,20240803,1349.977361,1352.588959,2461.75266,2408.770689,2479.413316
001480,20240803,1539.796104,1949.081102,4792.959362,2401.0,6250.316764
050027,20240803,18241.469374,10160.992647,9494.932637,4361.332909,5913.351431
100050,20240803,3219.310141,1520.879899,4721.610308,3057.270008,3950.899244
160717,20240803,1358.918221,1496.139075,2918.810458,2401.0,2742.910316
161024,20240803,1446.951285,1999.967439,6228.417549,2401.0,7135.468884
161028,20240803,4018.751574,4084.680882,24209.085486,2401.0,26170.831247
164402,20240803,1442.730982,2348.831026,7945.033394,2401.0,11188.236415
164906,20240803,1726.229783,4551.808315,21396.802492,2401.0,15068.635935
166016,20240803,19010.529439,5636.648021,5577.798951,3423.905244,6535.712978
168204,20240803,1621.427024,2926.052527,7271.102729,2401.0,12615.923913
530028,20240803,13745.344433,15775.254087,8259.393085,4481.425375,4728.674571
000086,20240804,2127.566032,1349.977361,4439.746225,3377.987536,3167.472507
000192,20240804,3897.326673,3315.980076,2925.168295,2535.927418,2705.469724
000385,20240804,1996.007018,1971.550514,2454.688397,2412.30282,2466.697643
000402,20240804,1588.596619,2424.83316,2689.22192,2466.697643,2610.808603
000965,20240804,1430.466886,1451.767212,2449.036987,2401.0,2482.239021
001016,20240804,1359.24291,1382.994765,3537.639874,2401.0,2759.864547
001316,20240804,2492.015055,3512.306952,4001.761936,2761.983826,3217.628772
001338,20240804,2312.940679,3145.240749,3827.274646,2786.708745,3399.886751
001407,20240804,1349.977361,1350.962481,2425.018493,2403.825705,2431.37633
001480,20240804,1357.750219,1395.896156,3306.638482,2401.0,3858.357402
050027,20240804,13394.957811,9111.333275,6010.838257,3489.602887,4352.855793
100050,20240804,3094.550515,1604.755571,3778.531233,2786.708745,3484.657903
160717,20240804,1380.972343,1608.344866,2687.809067,2401.0,2573.368011
161024,20240804,1496.898452,1644.015539,4262.43323,2401.0,4711.013914
161028,20240804,1712.614532,3546.730619,13007.284069,2401.0,13806.95861
164402,20240804,1506.047933,1719.776974,4982.281603,2401.0,6509.575206
164906,20240804,1654.518394,4743.125925,11323.870259,2401.0,8232.548887
166016,20240804,11358.150744,8144.243072,4177.662078,2940.003247,4598.692137
168204,20240804,1827.613719,2357.142287,4710.307488,2401.0,7353.048177
530028,20240804,14109.889205,10643.959708,5688.707876,3751.687035,3659.145193
000086,20240805,4662.723912,1349.977361,7813.638107,4509.682426,6227.004697
000192,20240805,11332.973878,12797.340257,4046.266791,2694.166903,4661.564075
000385,20240805,2925.373564,3267.804716,2564.890895,2418.660657,2823.442911
000402,20240805,3759.269605,4406.482652,3202.087394,2532.395287,3427.437375
000965,20240805,1590.938366,1733.804046,2559.945912,2401.0,2924.461869
001016,20240805,3891.034909,2083.709866,5268.384244,2401.0,5543.184064
001316,20240805,5539.867544,20148.397225,7240.726399,3246.592249,7629.967276
001338,20240805,3995.170516,22132.038144,7026.679238,3394.941767,9814.237313
001407,20240805,1479.042633,2294.032711,2494.954694,2412.30282,2610.102177
001480,20240805,10178.412585,10205.248008,6963.8073,2401.0,18164.902291
050027,20240805,31534.623061,35220.094079,12203.37097,4799.317198,11097.813852
100050,20240805,16403.261733,10456.605662,6595.759211,3454.988,6277.160962
160717,20240805,1896.892489,2229.192075,3327.124844,2401.0,3534.814169
161024,20240805,6940.606861,7073.505541,9659.529959,2401.0,23087.280564
161028,20240805,26331.079108,22475.678588,44175.517677,2401.0,102515.02504
164402,20240805,8225.749091,9614.173972,12859.640978,2401.0,39753.289206
164906,20240805,13651.463179,31801.054246,37061.098678,2401.0,50707.135001
166016,20240805,112603.092819,55234.663294,8629.560453,4282.213166,12850.457436
168204,20240805,7700.15591,16641.75441,10975.602106,2401.0,38695.769075
530028,20240805,62689.469028,39929.532447,10107.404216,4809.913592,8664.881766
000086,20240806,5122.673569,1352.792269,8896.589584,5285.338474,6467.896056
000192,20240806,11331.680054,10217.77735,4428.443405,2826.975043,4841.702775
000385,20240806,3552.266474,3880.514171,2597.386504,2431.37633,2853.819241
000402,20240806,3005.519651,5419.231877,3361.739732,2579.019421,3462.758689
000965,20240806,1636.294103,1850.995531,2600.212209,2401.0,2955.544625
001016,20240806,2819.329164,2262.51374,5765.001914,2401.0,5719.084206
001316,20240806,6571.488162,17993.517104,8536.312184,3676.80585,7971.877592
001338,20240806,5132.019369,19943.082887,7800.216008,3792.659759,10118.000611
001407,20240806,1372.118182,1480.113423,2502.018957,2417.954231,2622.81785
001480,20240806,5282.862355,4809.479896,8245.970986,2401.0,19392.671154
050027,20240806,33680.077456,28773.436278,14586.853216,5615.239544,11731.478219
100050,20240806,16232.708918,4063.786579,6895.990378,3705.769327,6368.996378
160717,20240806,1800.215076,6179.710234,3456.400852,2401.0,3628.768863
161024,20240806,4556.985615,5964.769516,11497.651123,2401.0,24806.722113
161028,20240806,12128.969504,21121.098278,54511.240483,2401.0,107555.3765
164402,20240806,5689.186033,7591.916881,15938.953103,2401.0,43531.256916
164906,20240806,12246.041778,16413.297117,44677.080331,2401.0,52724.688438
166016,20240806,54119.324418,274309.433248,9071.076873,4573.260791,12888.604455
168204,20240806,6196.139905,13335.739568,13311.047366,2401.0,41227.600838
530028,20240806,34816.830343,51632.075459,12339.71124,5745.221978,9312.674659
000086,20240807,2960.023894,1351.103313,8606.248386,5247.897882,6168.371316
000192,20240807,6301.621843,18655.978869,4345.085104,2823.442911,4607.169252
000385,20240807,2461.953824,2886.132616,2593.854373,2429.963477,2818.497928
000402,20240807,6186.378219,5950.055678,3281.913563,2600.918635,3371.6297
000965,20240807,1453.203331,1723.628588,2579.725847,2401.0,2892.672686
001016,20240807,2473.893611,1982.443191,5439.339402,2401.0,5355.981102
001316,20240807,5523.999197,7700.387126,7832.00519,3451.455869,7372.828112
001338,20240807,3291.89898,10354.391093,7354.461029,3559.539088,9554.978871
001407,20240807,1436.672493,1361.995502,2501.312531,2413.715673,2624.230702
001480,20240807,3032.646113,2418.765351,7316.31401,2401.0,17038.858811
050027,20240807,19980.802805,21161.618527,13558.296562,5615.94597,10874.583149
100050,20240807,14833.548449,4177.747867,6651.566887,3560.245515,6094.196557
160717,20240807,1836.896607,1505.251275,3379.400389,2401.0,3493.841445
161024,20240807,3071.24619,9053.634219,10636.517495,2401.0,22023.402596
161028,20240807,10621.455021,12889.816712,48243.12016,2401.0,94692.060488
164402,20240807,4518.969673,9189.638033,15010.002554,2401.0,38668.924876
164906,20240807,8202.130211,6347.497776,38996.706667,2401.0,46571.715597
166016,20240807,99637.945697,70946.660448,9896.182761,4843.822053,13192.367752
168204,20240807,9427.116763,7362.160075,12208.315954,2401.0,37893.975254
530028,20240807,24916.745782,33269.346585,11650.239198,5663.276531,8690.313112
000086,20240808,3004.605353,1349.977361,8195.108294,4799.317198,6053.223833
000192,20240808,6175.074588,13154.585006,4154.350011,2725.249659,4544.297313
000385,20240808,2477.777196,2739.895581,2581.845126,2420.073509,2812.140091
000402,20240808,5050.826767,4460.533999,3252.243659,2562.771617,3438.740196
000965,20240808,2047.00731,1613.402196,2582.551552,2401.0,2891.96626
001016,20240808,3176.269707,1697.859349,5262.732834,2401.0,5266.971391
001316,20240808,5762.166265,8008.886468,7461.131396,3372.336126,7161.606656
001338,20240808,3772.554585,5980.786878,7117.101801,3476.180788,9400.271517
001407,20240808,1738.006738,1442.605919,2495.661121,2411.596394,2610.808603
001480,20240808,3676.982696,4616.692137,6951.091627,2401.0,16350.799621
050027,20240808,22576.047981,32137.741086,12779.814809,5052.92423,10714.224385
100050,20240808,13870.21021,3157.287881,6522.997305,3536.933448,6003.773994
160717,20240808,1673.501032,2325.234308,3321.473434,2401.0,3486.777182
161024,20240808,6949.677662,5129.809784,9950.577584,2401.0,21004.029484
161028,20240808,14931.124283,17473.511201,44860.044736,2401.0,91599.326263
164402,20240808,13283.960879,4094.642734,13777.995133,2401.0,36628.765799
164906,20240808,9054.034607,7813.291442,37785.892034,2401.0,45258.469154
166016,20240808,55963.940975,120557.565841,10093.275691,4641.077713,13116.780141
168204,20240808,6396.344567,6641.723224,11696.156905,2401.0,35942.119461
530028,20240808,27868.682132,43251.765847,10809.591932,5088.245544,8621.083337
000086,20240809,3059.220679,1349.977361,8200.759705,5213.282994,5805.974638
000192,20240809,3387.228382,28220.465316,4118.322271,2830.507174,4455.287603
000385,20240809,2121.032918,2650.327453,2556.41378,2429.257051,2772.58022
000402,20240809,4039.322326,2418.261195,3245.179397,2602.331488,3371.6297
000965,20240809,1497.367875,1678.957287,2558.533059,2401.0,2860.883504
001016,20240809,2762.516445,2703.780033,5069.878461,2401.0,5002.767965
001316,20240809,4208.10225,4475.229901,7194.808691,3399.886751,6904.467493
001338,20240809,5664.565396,10927.729552,6787.907158,3504.437839,9085.205399
001407,20240809,2073.428039,1604.454291,2491.422563,2411.596394,2595.267225
001480,20240809,5419.663314,3813.310114,6580.92426,2401.0,15628.125543
050027,20240809,17332.993716,16247.709026,12667.493031,5690.120729,10187.936812
100050,20240809,12886.676303,8865.583437,6377.473493,3432.382359,5950.085598
160717,20240809,1776.792352,1619.222479,3263.54648,2401.0,3399.180324
161024,20240809,4745.544997,3837.891194,9162.912289,2401.0,19348.166299
161028,20240809,16300.582456,14840.241414,40937.25964,2401.0,84922.185127
164402,20240809,8469.194409,4420.23402,12435.785214,2401.0,33601.022791
164906,20240809,7111.406552,8456.981899,35436.318249,2401.0,42129.70719
166016,20240809,17552.298332,273771.382089,9920.90768,4635.426303,12595.437551
168204,20240809,4455.520886,4452.506245,10827.959015,2401.0,33893.483268
530028,20240809,16692.737742,61511.379943,11588.073686,6352.748573,8290.475841
000086,20240810,2572.288319,1349.977361,6214.289024,4543.590887,3620.291748
000192,20240810,1790.148155,11129.893347,3368.097568,2696.992609,2994.39807
000385,20240810,1652.573351,2296.605565,2490.00971,2413.715673,2523.918172
000402,20240810,1782.604507,1959.593928,2920.929737,2543.698107,2733.020348
000965,20240810,1361.130677,1554.346514,2492.835416,2401.0,2526.743877
001016,20240810,1430.64554,1798.044777,3926.174324,2401.0,3003.581611
001316,20240810,1730.044712,3592.149105,5105.199775,3055.150729,3823.742515
001338,20240810,1978.117765,3246.989744,4680.637584,3067.866402,4256.075394
001407,20240810,1349.977361,1349.977361,2446.917708,2408.064263,2473.05548
001480,20240810,2730.479826,1422.057058,4405.131338,2401.0,5538.23908
050027,20240810,7879.126138,14188.279253,9011.03064,4778.12441,5407.55022
100050,20240810,2043.043257,1647.974118,4667.921911,3071.398533,3830.100351
160717,20240810,1409.583095,1420.742318,2896.204818,2401.0,2730.194643
161024,20240810,1433.394936,1818.879311,5586.982493,2401.0,6278.573815
161028,20240810,1823.36047,4657.315071,21117.057687,2401.0,22303.1474
164402,20240810,1480.196167,1801.783194,7131.230327,2401.0,9489.987654
164906,20240810,1728.84707,3531.271492,18980.11821,2401.0,13222.744082
166016,20240810,3511.640072,15965.733749,6158.481348,3468.410099,5943.727761
168204,20240810,1591.409847,2029.291402,6895.283951,2401.0,11196.71353
530028,20240810,6139.887751,39979.051753,8957.342243,5553.074032,4588.802169
000086,20240811,2993.784854,1349.977361,4314.708775,3338.427665,3024.067973
000192,20240811,2543.377642,2261.654279,2870.067046,2516.853909,2665.909853
000385,20240811,1624.198528,2018.18176,2449.036987,2408.064263,2450.449839
000402,20240811,1531.47937,1937.730924,2641.184933,2449.743413,2581.1387
000965,20240811,1364.380003,1441.903113,2441.266298,2401.0,2462.459086
001016,20240811,1351.989217,1552.57243,3390.703209,2401.0,2704.056871
001316,20240811,1901.549701,4179.406749,3783.476217,2750.681005,3097.536306
001338,20240811,2281.184803,2762.899819,3685.989391,2727.368938,3262.840054
001407,20240811,1349.977361,1351.888375,2422.899214,2403.825705,2431.37633
001480,20240811,1365.361763,1371.751173,3264.959332,2401.0,3690.934375
050027,20240811,6389.411066,16298.602895,5700.010697,3394.941767,4076.64312
100050,20240811,1716.412176,2421.970351,3602.631091,2721.717528,3205.619525
160717,20240811,1357.455171,1375.605497,2641.891359,2401.0,2547.936665
161024,20240811,1521.215587,1537.217072,4063.927448,2401.0,4484.25108
161028,20240811,1706.031621,2805.861031,12354.546192,2401.0,12447.088034
164402,20240811,1434.007358,1801.784278,4647.435549,2401.0,5923.241399
164906,20240811,1584.502084,2911.920549,10649.233168,2401.0,7347.396766
166016,20240811,6030.821503,9696.668525,4996.410128,2946.361083,4097.835909
168204,20240811,2291.46495,1802.049523,4459.526161,2401.0,6835.237718
530028,20240811,6611.383635,12334.629934,5487.376388,3715.659295,3514.327807
000086,20240812,2306.818412,1408.884895,7506.342678,4521.691673,5842.708804
000192,20240812,4724.816615,80264.060155,3967.853474,2711.82756,4583.150759
000385,20240812,2704.16048,3532.077633,2549.349517,2420.073509,2761.983826
000402,20240812,1985.954185,9440.833776,3134.270472,2549.349517,3410.483145
000965,20240812,1726.193423,1671.320004,2533.808139,2401.0,2826.268617
001016,20240812,2829.710261,1593.579713,4851.592742,2401.0,5005.59367
001316,20240812,5477.790718,18029.6734,6549.841504,3217.628772,6964.513726
001338,20240812,7007.961558,12497.168432,6342.858606,3363.859011,9032.929855
001407,20240812,1413.755497,1487.158171,2475.881185,2409.477115,2586.083684
001480,20240812,2696.652,2943.377964,6020.728225,2401.0,15323.655819
050027,20240812,21913.997278,103034.333671,11436.192037,4801.436477,10377.965479
100050,20240812,12907.898816,3055.219075,6182.499841,3374.455405,5878.736544
160717,20240812,2185.367988,2896.285261,3171.004638,2401.0,3378.693962
161024,20240812,5118.495749,3146.158082,8164.025538,2401.0,19634.26894
161028,20240812,20701.185143,32812.9691,36293.919745,2401.0,85769.896655
164402,20240812,6219.651983,3839.604046,10880.23456,2401.0,33683.674665
164906,20240812,7285.413573,11634.349792,30366.296885,2401.0,42360.002155
166016,20240812,7931.566072,562644.388834,10132.835562,4440.452651,12227.389463
168204,20240812,6303.938501,4291.973371,9768.319605,2401.0,34247.402831
530028,20240812,63702.168455,235325.914709,9901.834171,4993.584423,8734.817967
000086,20240813,1987.162664,1349.977361,9338.106005,6556.905766,6183.912694
000192,20240813,6799.327235,50390.470178,4422.085568,3026.187252,4725.848866
000385,20240813,2683.618556,4919.308285,2577.606568,2432.789182,2804.369402
000402,20240813,2032.449584,6364.565987,3390.703209,2700.52474,3506.557118
000965,20240813,1671.819121,1624.738231,2564.890895,2401.0,2848.167831
001016,20240813,2168.737446,2425.184184,5205.512305,2401.0,5075.529871
001316,20240813,6210.635694,19078.6071,7942.207689,3795.485464,7451.947855
001338,20240813,6426.796324,16288.661363,7265.451319,3848.467434,9637.630745
001407,20240813,1472.29288,1511.282942,2483.651874,2410.889968,2594.560799
001480,20240813,3292.503436,2267.578223,6997.009335,2401.0,16175.605905
050027,20240813,13754.65176,72847.16719,14570.605412,7107.211833,11114.768082
100050,20240813,14011.044961,1605.160402,6813.338504,3811.026842,6271.509552
160717,20240813,1554.431425,1474.573504,3327.124844,2401.0,3435.208064
161024,20240813,3633.914193,2965.107234,9593.832316,2401.0,20838.019309
161028,20240813,15011.990245,22508.28027,44430.537562,2401.0,89352.184287
164402,20240813,4994.308067,5033.425902,13180.358506,2401.0,36145.570228
164906,20240813,7374.127714,11808.063337,40519.055286,2401.0,44698.979546
166016,20240813,80145.349211,59631.133516,10121.532742,4826.161397,13235.459755
168204,20240813,7842.045519,4791.572112,11617.743589,2401.0,34921.333496
530028,20240813,20996.742779,264864.22595,13905.151862,8339.92568,9278.766198
000086,20240814,2180.209491,1349.977361,8356.173485,5054.337083,6027.086061
000192,20240814,17556.033553,4806.474792,4198.854866,2763.396678,4553.480855
000385,20240814,2706.555005,2798.524866,2569.129453,2424.312067,2766.222383
000402,20240814,1789.816855,4345.409207,3267.785037,2593.147946,3397.061045
000965,20240814,1548.058705,1671.875692,2567.010174,2401.0,2828.387895
001016,20240814,2809.48907,2746.77495,5203.393027,2401.0,4884.794777
001316,20240814,4918.076885,12973.313888,7327.616831,3402.712456,6956.743037
001338,20240814,7716.285385,19083.14846,6985.706514,3528.456332,9337.399578
001407,20240814,1387.402772,1350.316192,2481.532595,2411.596394,2590.322241
001480,20240814,3265.527615,2181.865772,6859.962638,2401.0,15366.041396
050027,20240814,31122.453415,22077.557418,12952.889246,5281.806343,10556.691326
100050,20240814,15561.890862,1593.806269,6943.320938,3712.83359,6426.216906
160717,20240814,1508.604477,1498.397266,3289.684252,2401.0,3384.345373
161024,20240814,3365.283772,2463.532184,9415.812895,2401.0,18814.814462
161028,20240814,21028.16909,20103.694495,43322.861165,2401.0,83873.848537
164402,20240814,4544.493228,4040.350742,12930.990031,2401.0,32593.658925
